WKT,Cadlog,Id_acident,Cadloga,Cadlogb,Alt_num,Referencia,Data,Hora,Cod_acid,Fonte,Viatura,Dp,Talao,Sentido,Pista,Veiculos,Vitimas,Dec,Distrito,Folha,Princ_a,Princ_b,Placa1,Tipo_plac1,Placa2,Tipo_plac2,Placa3,Tipo_plac3,Tipo_acide,Flag_dupl,Nv_dupl,Duplacas,Dia
"POINT (-46.684842 -23.622458)",,D071101400,06238,,17230,,2011/07/07,0645,2,D,,11,6411,C,,20000000000000000,0100,PB,90,0601,13014,,EBB0153,AU,NGV9290,AU,,,CT,,,,
"POINT (-46.746714 -23.456104)",,D071101401,00999,,4500,,2011/07/08,2310,4,D,,11,6454,,,01000000000000000,0100,IB,34,0601,00999,,,MO,,,,,AT,,,,
"POINT (-46.700168 -23.650952)",,D071101402,06238,,16800,,2011/07/14,0900,2,D,,11,6567,,,11000000000000000,0100,PB,90,0601,13014,,DRZ9388,MO,DST5981,AU,,,CO,,,,
"POINT (-46.607813 -23.505919)",,D071101403,01243,,953,,2011/07/14,0915,4,D,,11,6572,,,00100000000000000,0100,SA,72,0601,01243,,ECT1180,ON,,,,,AT,,,,
"POINT (-46.696373 -23.657703)",,D071101404,06238,,15885,,2011/07/15,1524,2,D,,11,6625,,,11000000000000000,0100,PB,90,0601,13014,,DZQ0396,MO,EQN7647,AU,,,SI,,,,
"POINT (-46.502024 -23.519952)",,D071101405,19931,,1019,,2011/07/15,1941,2,D,,11,6633,,,11000000000000000,0100,SA,30,0602,19931,,DRB0378,AU,EJR2846,MO,,,SI,,,,
"POINT (-46.52618 -23.599331)",,D071101406,06238,,15001,,2011/07/15,2106,2,D,,11,6634,,,11000000000000000,0100,PB,90,0602,13014,,EHC8921,MO,DFF7194,AU,,,CO,,,,
"POINT (-46.725419 -23.644911)",,D071101407,06238,,19041,,2011/07/17,1025,2,D,,11,6658,,,02000000000000000,0100,PB,90,0602,13014,,,MO,DOH1934,MO,,,CO,,,,
"POINT (-46.713186 -23.645248)",,D071101408,35599,,,NC,2011/07/18,0517,2,D,,11,6672,,,01000000000000000,0100,CL,30,0602,35599,,AOR9647,MO,,,,,CH,,,,
"POINT (-46.702346 -23.647416)",,D071101409,10270,,1408,,2011/07/18,1800,4,D,,11,6718,C,,01000000000000000,0100,CL,72,0602,10270,,EXA1351,MO,,,,,AT,,,,
"POINT (-46.716001 -23.657147)",,D071101410,00222,,514,,2011/07/19,1600,4,D,,11,6733,,,00000001000000000,0100,SA,72,0602,00222,,DTC3036,OU,,,,,AT,,,,
"POINT (-46.694266 -23.653068)",,D071101411,11827,,330,,2011/07/19,0951,2,D,,11,6739,,,11000000000000000,0100,CS,29,0602,11827,,FJN1063,MO,EQO3024,AU,,,CO,,,,
"POINT (-46.695941 -23.657487)",,D071101412,03109,32277,,,2011/07/19,1625,2,D,,11,6753,,,02000000000000000,0200,SA,72,0602,03109,32277,DOA7103,MO,DZT1201,MO,,,CO,,,,
"POINT (-46.707416 -23.649704)",,D071101413,19931,,965,,2011/07/19,1614,2,D,,11,6755,,,11000000000100000,0100,SA,30,0602,19931,,DJI3476,MO,DUM3952,AU,KEZ5141,CM,SI,,,,
"POINT (-46.712002 -23.635652)",,D071101414,04777,,95,,2011/07/19,1445,4,D,,11,6757,,,10000000000000000,0100,CL,72,0602,04777,,EQM7701,AU,,,,,AT,,,,
"POINT (-46.591417 -23.539131)",,D071101415,00551,,166,,2011/07/20,1005,2,D,,11,6772,B,,11000000000000000,0100,CL,72,0602,00551,,DAF7800,MO,EFX9848,AU,,,CL,,,,
"POINT (-46.609686 -23.474925)",,D071101416,06238,,17271,,2011/07/20,1040,4,D,,11,6783,,,00000000000100000,0100,PB,90,0603,13014,,DTA7735,CM,,,,,AT,,,,
"POINT (-46.714316 -23.63197)",,D071101417,04370,,695,,2011/07/21,0750,4,D,,11,6816,,,10000000000000000,0100,SP,84,0603,04370,,EMM4605,AU,,,,,AT,,,,
"POINT (-46.695533 -23.639182)",,D071101418,05799,,100,,2011/07/22,0900,2,D,,11,6863,,,11000000000000000,0100,CL,29,0603,05799,,ESR0105,MO,DZC8671,AU,,,CO,,,,
"POINT (-46.680466 -23.651719)",,D071101419,10918,,505,,2011/07/22,1030,2,D,,11,6871,,,11000000000000000,0100,SA,15,0603,10918,,EXE7534,MO,EBW0324,AU,,,CO,,,,
"POINT (-46.609686 -23.474925)",,D071101420,04874,,100,,2011/07/22,2100,4,D,,11,6897,,,10000000000100000,0100,SA,72,0603,04874,,EMI9634,AU,CRG0997,CM,,,AT,,,,
"POINT (-46.706587 -23.62867)",,D071101421,04370,,828,,2011/07/23,0459,2,D,,11,6903,,,01100000000000000,0100,SP,84,0603,04370,,EII5689,MO,ECT2185,ON,,,CO,,,,
"POINT (-46.698238 -23.64162)",,D071101422,01085,,2160,,2011/07/23,1253,2,D,,11,6915,,,11000000000000000,0100,SA,72,0603,01085,,DUV2617,MO,GDC0206,AU,,,SI,,,,
"POINT (-46.706179 -23.657426)",,D071101423,00222,07600,,,2011/07/24,1418,2,D,,11,6936,,,00000002000000000,0100,SA,72,0603,00222,07600,DTD0545,OU,ECT1288,OU,,,CO,,,,
"POINT (-46.704599 -23.653945)",,D071101424,00998,03613,,,2011/07/25,0905,2,D,,11,6946,C,,01000001000000000,0100,CS,72,0603,00998,03613,EQP4609,MO,GSV4471,OU,,,CL,,,,
"POINT (-46.696809 -23.636392)",,D071101425,08731,,315,,2011/07/25,1050,4,D,,11,6953,,,00000000000100000,0100,CS,72,0603,08731,,ENQ9252,CM,,,,,AT,,,,
"POINT (-46.697026 -23.657824)",,D071101426,11350,,460,,2011/07/04,0930,4,D,,11,6959,,,10000000000000000,0100,SA,72,0603,11350,,,AU,,,,,AT,,,,
"POINT (-46.721887 -23.640528)",,D071101427,19931,,1088,,2011/07/08,1530,2,D,,11,7010,,,11000000000000000,0100,SA,30,0603,19931,,DUX9636,MO,,AU,,,CT,,,,
"POINT (-46.682959 -23.651987)",,D071101428,00107,,100,,2011/07/25,0745,2,D,,11,7033,,,11000000000000000,0100,CL,72,0604,00107,,LOJ6828,MO,DWM5499,AU,,,CO,,,,
"POINT (-46.603161 -23.491912)",,D071101429,19931,,2530,,2011/07/27,0847,2,D,,11,7042,,,11000000000000000,0100,SA,30,0604,19931,,EQE2844,MO,DVM3520,AU,,,CL,,,,
"POINT (-46.719193 -23.644772)",,D071101430,06238,,19591,,2011/07/27,1400,2,D,,11,7067,,,01000000000100000,0100,PB,90,0604,13014,,EXD1591,MO,EGE2057,CM,,,CL,,,,
"POINT (-46.717482 -23.645083)",,D071101431,10270,,2070,,2011/07/26,1400,2,D,,11,7072,,,11000000000000000,0100,CL,72,0604,10270,,DUW2792,MO,EUX8160,AU,,,SI,,,,
"POINT (-46.707371 -23.657085)",,D071101432,10270,,1801,,2011/07/28,1153,2,D,,11,7104,,,11000000000000000,0100,CL,72,0604,10270,,EQR0560,MO,EHE2473,AU,,,SI,,,,
"POINT (-46.710305 -23.663326)",,D071101433,18539,,192,,2011/07/29,1715,4,D,,11,7161,,,00000001000000000,0100,CS,29,0604,18539,,DTB8890,OU,,,,,AT,,,,
"POINT (-46.703939 -23.659486)",,D071101434,03154,06238,,,2011/07/30,0700,2,D,,11,7180,C,,11000000000000000,0100,CS,72,0604,03154,06238,EXD4696,MO,EMX2965,AU,,,CT,,,,
"POINT (-46.706798 -23.646355)",,D071101435,10121,,523,,2011/07/30,1904,2,D,,11,7202,,,11000000000000000,0100,CS,72,0604,10121,,EXE4134,MO,COL5793,AU,,,SI,,,,
"POINT (-46.691432 -23.631506)",,D071101436,10270,,700,,2011/07/31,0530,2,D,,11,7208,,,11000000000000000,0100,CL,72,0604,10270,,EII6985,MO,EFC6514,AU,,,SI,,,,
"POINT (-46.703028 -23.630865)",,D071101437,00999,,5792,,2011/07/31,0600,2,D,,11,7209,,,10000000000000000,0100,IB,34,0604,00999,,BUK8153,AU,,,,,CH,,,,
"POINT (-46.674854 -23.646899)",,D071101438,01085,17321,,,2011/07/13,1630,2,D,,11,7258,,,01000000000000000,0100,SA,72,0604,01085,17321,DVH2446,MO,,,,,QM,,,,
"POINT (-46.630506 -23.803041)",,D071101439,19931,,3700,,2011/07/25,1112,2,D,,11,8615,,,01000000000000000,0100,SA,30,0604,19931,,HHV3968,MO,,,,,QM,,,,
"POINT (-46.73616 -23.806209)",,D071101440,37863,,,NC,2011/07/05,1600,4,D,,25,1815,,,10000000000000000,0100,CS,76,0604,37863,,DEB7254,AU,,,,,AT,,,,
"POINT (-46.719275 -23.772264)",,D071101441,33015,,,NC,2011/07/08,1000,2,D,,25,1835,,,01000000000000000,0100,CS,76,0604,33015,,EJM6900,MO,,,,,QM,,,,
"POINT (-46.650258 -23.537997)",,D071101442,15507,,8885,,2011/07/12,1207,4,D,,25,1870,B,,01000000000000000,0100,CS,23,0604,15507,,EQR7169,MO,,,,,AT,,,,
"POINT (-46.58328 -23.52604)",,D071101443,15358,,100,,2011/07/16,2110,4,D,,25,1911,,,10000000000000000,0100,HG,11,0604,15358,,EEF1876,AU,,,,,AT,,,,
"POINT (-46.735025 -23.839123)",,D071101444,15509,,7770,,2011/07/17,1750,2,D,,25,1915,,,00010000000000000,0100,MC,36,0604,15509,,BWC5361,CA,,,,,TB,,,,
"POINT (-46.738084 -23.839404)",,D071101445,36045,,,NC,2011/07/12,0740,4,D,,25,1924,C,,01000000000000000,0100,CS,76,0604,36045,,EOP3841,MO,,,,,AT,,,,
"POINT (-46.700253 -23.773679)",,D071101446,36045,,385,,2011/07/20,0545,2,D,,25,1950,C,,01001000000000000,0200,CS,76,0604,36045,,EFL9635,MO,,BI,,,CL,,,,
"POINT (-46.736189 -23.802468)",,D071101447,32541,,2048,,2011/07/21,1818,4,D,,25,1969,B,,01000000000000000,0100,CS,32,0604,32541,,EXF7469,MO,,,,,AT,,,,
"POINT (-46.7006 -23.772758)",,D071101448,38283,,,NC,2011/07/23,1950,2,D,,25,1988,,,11000000000000000,0100,CS,76,0604,38283,,LIK2738,AU,DYZ3312,MO,,,CO,,,,
"POINT (-46.583254 -23.526451)",,D071101449,32541,,1932,,2011/07/27,1840,2,D,,25,2025,,,01001000000000000,0200,CS,32,0604,32541,,DGT5528,MO,,BI,,,CF,,,,
"POINT (-46.71632 -23.768934)",,D071101450,15509,,,NC,2011/07/29,1100,2,D,,25,2046,,,01000000000100000,0100,MC,36,0604,15509,,DWP9528,CM,EKC5704,MO,,,CO,,,,
"POINT (-46.540254 -23.563376)",,D071101451,32541,,,NC,2011/07/07,0640,2,D,,25,2100,C,,01000000000100000,0100,CS,32,0604,32541,,EEW0613,CM,EXA3029,MO,,,CO,,,,
"POINT (-46.705618 -23.774201)",,D071101452,32541,,20000,,2011/07/12,1650,2,D,,25,2199,B,,01010000000000000,0100,CS,32,0605,32541,,EJR5331,MO,,CA,,,CL,,,,
"POINT (-46.715235 -23.769398)",,D071101453,32541,,1390,,2011/07/01,2330,2,D,,25,2983,,,10100000000000000,0100,CS,32,0605,32541,,DIV4425,AU,ECT2208,ON,,,CO,,,,
"POINT (-46.700504 -23.772676)",,D071101454,32541,,254,,2011/07/15,0640,4,D,,25,3196,,,01000000000000000,0100,CS,32,0605,32541,,EXD5979,MO,,,,,AT,,,,
"POINT (-46.657708 -23.6715)",,D071101455,32541,19490,,,2011/07/05,1340,2,D,,25,3258,,,00000000100000010,0100,CS,,0605,19490,32541,,MC,,SI,,,SI,,,,
"POINT (-46.665494 -23.659563)",,D071101456,17458,,46,,2011/07/01,1927,4,D,,43,2857,,,01000000000000000,0100,SA,29,0606,17458,,,MO,,,,,AT,,,,
"POINT (-46.647035 -23.670812)",,D071101457,05606,,1877,,2011/07/01,2100,2,D,,43,2860,,,11000000000000000,0200,SA,22,0606,05606,,,AU,BZX8448,MO,,,CO,,,,
"POINT (-46.64324 -23.674128)",,D071101458,16540,,,NC,2011/07/02,1600,4,D,,43,2861,,,10000000000000000,0400,SA,29,0606,16540,,MZF0149,AU,,,,,AT,,,,
"POINT (-46.663301 -23.660346)",,D071101459,05606,,4500,,2011/07/04,0335,2,D,,43,2874,,,11000000000000000,0100,SA,22,0606,05606,,LKJ8189,AU,DUY8104,MO,,,SI,,,,
"POINT (-46.70903 -23.599189)",,D071101460,41079,,,NC,2011/07/08,1738,4,D,,43,2972,,,10000000000000000,0100,SA,29,0606,05983,,JST3692,AU,,,,,AT,,,,
"POINT (-46.646395 -23.671383)",,D071101461,05606,,46354,,2011/07/09,0810,2,D,,43,2978,,,10000000000000000,0100,SA,22,0606,05606,,,AU,,,,,CP,,,,
"POINT (-46.670217 -23.666116)",,D071101462,05606,,4100,,2011/07/10,0310,4,D,,43,2986,,,10000000000000000,0200,SA,22,0606,05606,,DRN0618,AU,,,,,AT,,,,
"POINT (-46.647344 -23.670368)",,D071101463,59103,04734,,,2011/07/10,2200,2,D,,43,2993,,,11000000000000000,0100,SA,22,0606,04734,59103,BOP2161,AU,EQE5310,MO,,,SI,,,,
"POINT (-46.667282 -23.668117)",,D071101464,05606,,3977,,2011/07/14,0757,2,D,,43,3063,,,11100000000000000,0300,SA,22,0607,05606,,DTD4021,ON,DXE3579,AU,DZM0360,MO,SI,,,,
"POINT (-46.651401 -23.668499)",,D071101465,00204,,325,,2011/07/15,1000,2,D,,43,3086,,,10001000000000000,0100,SA,22,0607,32929,,,AU,,BI,,,CO,,,,
"POINT (-46.672771 -23.646986)",,D071101466,05606,,3540,,2011/07/19,1340,2,D,,43,3128,,,01000000000100000,0100,SA,22,0607,05606,,ELB8109,CM,DGS4521,MO,,,CO,,,,
"POINT (-46.661987 -23.662001)",,D071101467,05608,,241,,2011/07/20,1333,2,D,,43,3156,,,11000000000000000,0200,SA,22,0607,05608,,DYJ9162,AU,,MO,,,CF,,,,
"POINT (-46.664449 -23.660894)",,D071101469,16276,,175,,2011/07/25,1050,2,D,,43,3238,,,11000000000000000,0100,SA,42,0607,16276,,EIS4560,MO,KWE1532,AU,,,CO,,,,
"POINT (-46.661952 -23.662044)",,D071101470,05983,,10,,2011/07/13,0615,4,D,,43,3280,,,01000000000000000,0100,SA,22,0607,05983,,,MO,,,,,AT,,,,
"POINT (-46.77969 -23.679434)",,D071101471,16276,,181,,2011/07/27,1740,2,D,,43,3289,,,11000000000000000,0100,SA,42,0607,16276,,EEJ6864,AU,EJP6351,MO,,,CO,,,,
"POINT (-46.784896 -23.689347)",,D071101472,74160,,100,,2011/07/04,1300,2,D,,47,5447,,,11000000000000000,0100,CL,29,0608,74160,,EJO3226,MO,EQX0798,AU,,,CF,,,,
"POINT (-46.796346 -23.680405)",,D071101473,31176,,111,,2011/07/04,1445,2,D,,47,5448,,,10000000100000000,0100,CL,29,0608,31176,,DTB3596,MC,EUN4385,AU,,,CH,,,,
"POINT (-46.781974 -23.66372)",,D071101474,09529,,8500,,2011/07/01,1530,2,D,,47,5501,,,11000000000000000,0100,CL,29,0608,09529,,BYR6882,MO,ELD3248,AU,,,SI,,,,
"POINT (-46.788898 -23.689983)",,D071101475,09529,,5800,,2011/07/09,0430,2,D,,47,5546,,,02000000000000000,0200,CL,29,0608,09529,,EXE9061,MO,EXE2135,MO,,,SI,,,,
"POINT EMPTY",,D071101476,66421,,583,,2011/07/06,1230,4,D,,47,5589,,,10000000000000000,0100,CL,29,0608,66421,,DML9474,AU,,,,,AT,,,,
"POINT (-46.784033 -23.667327)",,D071101477,04975,17772,,,2011/07/14,1340,4,D,,47,5700,,,00000000000100000,0100,SA,,0608,04975,17772,APE5233,CM,,,,,AT,,,,
"POINT (-46.786715 -23.661229)",,D071101478,09529,,6250,,2011/07/15,1300,4,D,,47,5733,,,01000000000000000,0100,CL,29,0608,09529,,DRY1592,MO,,,,,AT,,,,
"POINT (-46.785821 -23.64674)",,D071101479,06493,,760,,2011/07/15,1951,4,D,,47,5742,,,01000000000000000,0200,CL,19,0608,06493,,DOU3900,MO,,,,,AT,,,,
"POINT (-46.790009 -23.676336)",,D071101480,29896,,1051,,2011/07/17,0013,2,D,,47,5765,,,11000000000000000,0200,CL,29,0608,29896,,DJR2366,AU,GIG2303,MO,,,SI,,,,
"POINT (-46.786081 -23.681363)",,D071101481,09529,,7453,,2011/07/11,0920,2,D,,47,5829,B,,01000000000000000,0100,CL,29,0608,09529,,EOP2299,MO,,,,,QM,,,,
"POINT (-46.784471 -23.681775)",,D071101482,79177,,36,,2011/07/22,0918,2,D,,47,5944,C,,01010000000000000,0100,CL,29,0609,79177,,,CA,EXF3341,MO,,,CO,,,,
"POINT (-46.778722 -23.652232)",,D071101483,63343,,27,,2011/07/24,2300,4,D,,47,6009,,,10000000000000000,0100,CL,29,0609,63343,,,AU,,,,,AT,P,,,
"POINT (-46.7856 -23.646294)",,D071101484,20543,,25,,2011/07/25,1250,2,D,,47,6023,,,02000000000000000,0100,CL,29,0609,20543,,MPS6947,MO,DPI5326,MO,,,CO,,,,
"POINT (-46.772998 -23.669405)",,D071101486,29896,,1000,,2011/07/21,2100,2,D,,47,6106,,,03000000000000000,0400,CL,29,0609,29896,,,MO,DZT0360,MO,,MO,SI,,,,
"POINT (-46.788632 -23.682734)",,D071101487,17772,,333,,2011/07/30,0414,2,D,,47,6163,,,10000001000000000,0100,CL,29,0609,17772,,FZI6565,AU,DJB8620,OU,,,CO,,,,
"POINT (-46.783136 -23.65133)",,D071101488,79177,,335,,2011/07/30,1200,2,D,,47,6175,,,20000000000000000,0200,CL,29,0609,79177,,CLQ1308,AU,EXA5021,AU,,,SI,,,,
"POINT (-46.785293 -23.669281)",,D071101489,76352,,100,,2011/07/29,1650,2,D,,47,6230,,,00001000000000000,0100,CL,29,0609,76352,,,BI,,,,,QM,,,,
"POINT (-46.785438 -23.676085)",,D071101490,09529,,6500,,2011/07/01,1300,2,D,,47,6361,,,11000000000000000,0100,CL,29,0609,09529,,DFQ6341,AU,EJP4862,MO,,,SI,,,,
"POINT (-46.791325 -23.683407)",,D071101492,70864,,480,,2011/07/22,1630,2,D,,47,6551,,,01000000000000000,0100,CL,29,0609,70864,,EIE4439,MO,,,,,QM,,,,
"POINT (-46.796495 -23.680978)",,D071101493,19526,,32,,2011/07/15,2143,4,D,,47,7477,,,10000000000000000,0100,CL,29,0609,19526,,EQG0500,AU,,,,,AT,,,,
"POINT (-46.700814 -23.698779)",,D071101494,09529,,9000,,2011/07/13,2115,2,D,,47,900127,,,30000000000000000,0200,CL,29,0609,09529,,DII6748,AU,CGV7369,AU,EMP6748,AU,CT,,,,
"POINT (-46.698971 -23.716207)",,D071101495,09220,17110,,,2011/07/06,0640,2,D,,48,2147,,,01100000000000000,0100,CS,23,0611,09220,17110,EFV3050,ON,DZR2197,MO,,,CO,,,,
"POINT (-46.698553 -23.719163)",,D071101496,15507,,1655,,2011/07/08,1355,4,D,,48,2194,,,01000000000000000,0100,CS,23,0611,15507,,ANZ6640,MO,,,,,AT,,,,
"POINT (-46.700029 -23.713852)",,D071101499,15507,,1991,,2011/07/09,0035,2,D,,48,2417,,,01000000000100000,0100,CS,23,0611,15507,,EOF1213,CM,CWR6536,MO,,,CO,,,,
"POINT (-46.678907 -23.569823)",,D071101500,00143,,5800,,2011/07/26,0450,2,D,,48,2430,,,10000000000000000,0200,CS,23,0611,00143,,DFF0404,AU,,,,,CH,,,,
"POINT (-46.699848 -23.695917)",,D071101501,02483,,6280,,2011/07/02,1644,2,D,,48,2840,,,10000000000000000,0100,JD,44,0611,02484,,DMF5532,AU,,,,,CH,,,,
"POINT (-46.678907 -23.569823)",,D071101502,09220,,5937,,2011/07/10,1230,4,D,,48,2974,C,,01000000000000000,0200,SA,16,0611,09220,,EJO6338,MO,,,,,AT,,,,
"POINT (-46.682021 -23.723369)",,D071101503,02483,,5784,,2011/07/13,2147,2,D,,48,3041,,,11000000000000000,0100,JD,44,0611,02484,,DGM8680,AU,DPX6274,MO,,,CO,,,,
"POINT (-46.69859 -23.713009)",,D071101504,16151,,1960,,2011/07/16,1645,2,D,,48,3083,,,20000000000000000,0100,CS,32,0611,16151,,,AU,BZS2599,AU,,,CF,,,,
"POINT (-46.686662 -23.704982)",,D071101506,15507,,1300,,2011/07/24,0200,4,D,,48,3244,,,20000000000000000,0200,CS,23,0611,15507,,EBH7933,AU,DON7412,AU,,,AT,,,,
"POINT (-46.69859 -23.713009)",,D071101507,02441,,28,,2011/07/24,1938,4,D,,48,3253,,,10000000000000000,0100,CS,32,0611,02441,,AON4463,AU,,,,,AT,,,,
"POINT EMPTY",,D071101508,15507,,1300,,2011/07/26,1935,2,D,,48,3286,,,30000000000000000,0100,CS,23,0611,15507,,DSR8945,AU,DRQ7919,AU,ECT9507,AU,CV,,,,
"POINT (-46.698702 -23.712582)",,D071101509,09220,09913,,,2011/07/28,2328,2,D,,48,3332,,,11000000000000000,0100,CS,81,0611,09220,09913,DMW7506,AU,BSM8599,MO,,,CO,,,,
"POINT (-46.675843 -23.682395)",,D071101510,15507,,1250,,2011/07/04,0920,2,D,,48,900015,,,01000000000000000,0100,CS,23,0611,15507,,DJI8501,MO,,,,,CO,,,,
"POINT (-46.67487 -23.691099)",,D071101511,70121,04154,,,2011/07/27,1303,2,D,,80,1790,,,11000000000000000,0100,SA,16,0613,04154,70121,DNI9210,AU,EQE3495,MO,,,QM,,,,
"POINT (-46.666766 -23.67247)",,D071101512,34824,12041,,,2011/07/28,0817,2,D,,80,1793,,,11000000000000000,0100,SA,59,0613,12041,34824,DSC4516,AU,DZT9960,MO,,,CF,,,,
"POINT (-46.675193 -23.682944)",,D071101513,20048,,1450,,2011/07/27,2130,2,D,,80,1807,,,11000000000000000,0100,SA,29,0613,20048,,DAI7674,AU,EJQ1016,MO,,,CO,,,,
"POINT (-46.675529 -23.686379)",,D071101514,70121,,300,,2011/07/19,0650,2,D,,80,1873,,,11000000000000000,0100,SA,29,0613,70121,,EBK3454,AU,EJR4484,MO,,,CO,,,,
"POINT EMPTY",,D071101515,04154,,500,,2011/07/23,2304,2,D,,80,4023,,,10001000000000000,0100,SA,16,0613,04154,,,AU,,BI,,,CT,,,,
"POINT (-46.658984 -23.677044)",,D071101516,11639,,440,,2011/07/20,1926,2,D,,80,4934,,,11000000000000000,0100,SA,22,0613,11639,,APL0229,AU,DUW3188,MO,,,CO,,,,
"POINT (-46.716848 -23.765068)",,D071101517,20048,,2400,,2011/07/03,0120,4,D,,80,900201,,,10000000000000000,0200,SA,29,0613,20048,,DLR2215,AU,,,,,AT,,,,
"POINT (-46.698478 -23.749603)",,D071101518,15507,,8000,,2011/07/26,0610,2,D,,85,2091,,,11000000000000000,0100,CS,23,0614,15507,,DZU2718,MO,,AU,,,CO,,,,
"POINT (-46.706248 -23.742193)",,D071101519,19490,,,NC,2011/07/01,1414,2,D,,85,2979,,,01000000000000000,0100,CS,30,0614,15507,,DGM3503,MO,,,,,CO,,,,
"POINT (-46.681684 -23.775137)",,D071101520,15507,,5030,,2011/07/10,1520,2,D,,85,3119,,,11000000000000000,0100,CS,23,0614,15507,,EQE2792,MO,ELI1485,AU,,,CO,,,,
"POINT (-46.693192 -23.744411)",,D071101521,02888,,2500,,2011/07/10,1800,2,D,,85,3122,,,01000000000000000,0100,CS,30,0614,02888,,,MO,,,,,QM,,,,
"POINT (-46.707443 -23.746414)",,D071101522,19490,,3430,,2011/07/15,2000,2,D,,85,3212,,,11000000000000000,0200,CS,30,0614,19490,,DJL5362,AU,CKW9406,MO,,,CT,,,,
"POINT (-46.702343 -23.739785)",,D071101523,15507,,5500,,2011/07/16,0910,4,D,,85,3218,,,10000000000000000,0100,CS,23,0614,15507,,EBH0170,AU,,,,,AT,,,,
"POINT (-46.680355 -23.769283)",,D071101524,15507,,4430,,2011/07/19,1500,4,D,,85,3276,,,00000001000000000,0100,CS,23,0614,15507,,ELW4934,OU,,,,,AT,,,,
"POINT (-46.70185 -23.742901)",,D071101525,02888,,1800,,2011/07/22,2030,4,D,,85,3338,,,00000000000100000,0200,CS,30,0614,02888,,EQA5065,CM,,,,,AT,,,,
"POINT (-46.705966 -23.769129)",,D071101526,67374,75470,,,2011/07/24,1830,2,D,,85,3360,,,11000000000000000,0100,CS,30,0614,67374,75470,DZL8113,MO,DCF3940,AU,,,CL,,,,
"POINT (-46.680168 -23.769339)",,D071101527,76320,,150,,2011/07/27,1843,2,D,,85,3421,,,11000000000000000,0100,CS,32,0614,76320,,EII4534,MO,BNN8501,AU,,,CF,,,,
"POINT (-46.735762 -23.655501)",,D071101528,02888,,1795,,2011/07/14,2000,2,D,,85,4197,,,02000000000000000,0100,CS,30,0614,02888,,DOA3795,MO,,MO,,,CO,,,,
"POINT (-46.748762 -23.650792)",,D071101530,13357,,1427,,2011/07/01,1236,2,D,,92,4511,,,11000000000000000,0100,CL,45,0615,13357,,ELD8505,MO,,AU,,,CO,,,,
"POINT (-46.738049 -23.670466)",,D071101531,19299,,250,,2011/07/03,2200,2,D,,92,4551,,,02000000000000000,0200,CL,29,0615,19299,,EQR2856,MO,EJO3209,MO,,,CO,,,,
"POINT (-46.737839 -23.670018)",,D071101532,12403,,475,,2011/07/03,2200,2,D,,92,4552,,,11000000000000000,0100,CS,42,0615,12403,,EQS9575,MO,DWL4356,AU,,,CO,,,,
"POINT (-46.732153 -23.648921)",,D071101533,12403,,450,,2011/07/04,0535,4,D,,92,4556,,,01000000000000000,0100,CS,42,0615,12403,,EXF7390,MO,,,,,AT,,,,
"POINT (-46.756994 -23.664815)",,D071101534,13357,,573,,2011/07/05,0800,4,D,,92,4582,,,10000000000000000,0100,CL,45,0615,13357,,EJD5434,AU,,,,,AT,,,,
"POINT (-46.701275 -23.643795)",,D071101535,63548,,300,,2011/07/05,1350,4,D,,92,4587,,,10000000000000000,0100,CL,32,0615,63548,,,AU,,,,,AT,,,,
"POINT (-46.736323 -23.669921)",,D071101536,10270,,,NC,2011/07/06,1546,2,D,,92,4622,,,11000000000000000,0100,CL,72,0615,10270,,DVW4218,MO,,AU,,,CO,,,,
"POINT EMPTY",,D071101537,12403,,307,,2011/07/06,1540,4,D,,92,4628,,,00000001000000000,0100,CS,42,0615,12403,,DTD0308,OU,,,,,AT,,,,
"POINT (-46.701275 -23.643795)",,D071101538,99095,,1379,,2011/07/07,0658,2,D,,92,4637,,,03000000000000000,0300,CS,45,0616,08368,,EFK4033,MO,EJN3174,MO,CWA0921,MO,SI,,,,
"POINT (-46.752605 -23.663903)",,D071101540,10270,,,NC,2011/07/07,1740,2,D,,92,4686,,,11000000000000000,0100,CL,72,0616,10270,,EQP8770,MO,,AU,,,SI,,,,
"POINT (-46.726391 -23.65037)",,D071101541,69966,,116,,2011/07/09,1637,2,D,,92,4702,,,01000000000000010,0100,CL,29,0616,69966,,,MO,,SI,,,SI,,,,
"POINT (-46.743759 -23.672598)",,D071101542,35858,,661,,2011/07/10,0700,2,D,,92,4711,,,10000000000000000,0700,CS,32,0616,35858,,DGO8083,AU,,,,,CP,,,,
"POINT (-46.732153 -23.648921)",,D071101543,12403,,1112,,2011/07/10,0500,2,D,,92,4712,,,02000000000000000,0100,CS,42,0616,12403,,DUY9763,MO,CKK0441,MO,,,CO,,,,
"POINT (-46.729753 -23.667373)",,D071101544,13357,,573,,2011/07/01,1830,2,D,,92,4725,,,01010000000000000,0100,CL,45,0617,13357,,DYW5935,MO,FPN0053,CA,,,CO,,,,
"POINT (-46.734131 -23.644312)",,D071101545,08368,,1806,,2011/07/11,0810,4,D,,92,4733,,,00000001000000000,0100,CS,45,0617,08368,,EFV5275,OU,,,,,AT,,,,
"POINT (-46.74486 -23.68496)",,D071101546,10270,,3541,,2011/07/16,2125,2,D,,92,4884,,,10000000000000000,0100,CL,72,0617,10270,,CXU4860,AU,,,,,CH,,,,
